"Monetary_score","Total_quantity","recency_score","days_customer","churn"
5106.2,189,6,316,"0"
5030,62,8,316,"0"
6321.4,110,2,315,"0"
6056.4,89,20,311,"0"
1275.2,117,14,303,"0"
4827.8,464,10,300,"0"
2553.6,266,21,298,"0"
2995.2,312,35,298,"0"
1920,200,35,297,"0"
129.6,6,23,297,"1"
5725,81,0,280,"0"
10640,141,3,279,"0"
1576.8,67,55,273,"0"
1648,129,41,300,"0"
4024,104,2,295,"0"
1790,21,0,295,"0"
1685,24,48,304,"0"
3287.2,89,9,300,"0"
35290.8,1652,2,297,"0"
2942.4,115,1,296,"0"
54312.4,681,3,290,"0"
630,14,14,290,"0"
3200.2,156,9,237,"0"
7005,248,7,234,"0"
1447.2,49,44,233,"0"
17670,658,1,230,"0"
4824,347,20,230,"0"
1098,47,35,227,"0"
6925,95,7,227,"0"
27838,1197,0,227,"0"
19098,1061,0,227,"0"
1242,69,16,303,"0"
6395,121,13,302,"0"
9176.4,480,3,300,"0"
4028,93,36,105,"1"
4554,152,59,274,"0"
4975,85,44,322,"0"
1590.8,63,7,321,"0"
209420,11730,8,321,"0"
2850,97,2,321,"0"
1422,32,2,318,"0"
1291,37,58,317,"0"
7437.6,208,2,315,"0"
782.2,41,15,314,"1"
354,15,20,43,"0"
3635,47,36,289,"0"
25139,597,6,289,"0"
6132.4,184,0,288,"0"
2425.2,56,16,300,"0"
3280,41,14,300,"0"
1094.4,53,35,296,"1"
1924.8,87,45,294,"0"
7958.4,208,6,282,"0"
324,14,28,280,"1"
3161.4,86,8,290,"0"
2300,44,6,263,"0"
738,41,51,262,"0"
1656,85,29,261,"1"
1581.6,78,34,261,"0"
10960.6,460,2,294,"0"
1420,19,20,293,"0"
3933,69,9,287,"0"
3895.8,172,3,282,"0"
685,7,35,275,"0"
1044,54,43,266,"0"
9504,495,3,272,"0"
9000,100,2,269,"0"
2105,38,20,310,"0"
6346.2,128,14,309,"0"
8202,447,2,309,"0"
3427,44,50,303,"0"
11821.2,253,14,303,"0"
47237.6,2778,2,311,"0"
4457.2,75,16,311,"0"
2334.73,75,21,310,"0"
6175,172,7,309,"0"
8258.4,393,0,308,"0"
9277,203,8,307,"0"
14306,969,9,307,"0"
3033,50,30,273,"0"
4935,58,22,269,"0"
3250,46,0,269,"0"
5830,71,37,267,"0"
3891,55,23,266,"0"
1692,94,20,266,"0"
3498,169,7,272,"0"
7953.4,108,6,269,"0"
13082.4,500,2,269,"0"
6151,89,10,269,"0"
1285.2,55,9,269,"0"
2594.4,121,28,267,"0"
2715,37,7,289,"0"
10267,285,13,289,"0"
6727,95,15,289,"0"
4789.8,62,24,282,"0"
2329.2,119,15,295,"0"
12686,563,6,294,"0"
4552.8,112,1,293,"0"
700.8,23,24,290,"1"
3880.2,94,1,290,"0"
1872,52,35,287,"0"
1455,22,43,282,"0"
420,8,50,281,"0"
6115,88,14,281,"0"
11688.6,146,2,279,"0"
1632,47,14,224,"0"
2380,31,27,224,"1"
600,27,14,221,"0"
4939.2,237,7,220,"0"
584,19,8,220,"0"
2461,78,6,98,"0"
977,17,27,97,"0"
4546,62,6,297,"0"
745,11,69,296,"1"
15585.6,586,13,293,"0"
6942,307,3,293,"0"
998.4,16,48,296,"1"
4358.4,348,2,295,"0"
3395.4,50,3,294,"0"
1904.4,99,49,294,"0"
3261.6,89,28,307,"0"
21786.4,362,5,304,"0"
678,32,29,259,"0"
3160,91,21,258,"1"
9202.9,232,1,258,"0"
7885,94,7,256,"0"
1302,76,14,255,"0"
1176,72,22,255,"0"
1770,21,0,255,"0"
15150,206,13,255,"0"
2330,36,38,255,"0"
1867,29,55,254,"0"
3785,50,37,253,"1"
45660,1408,3,288,"0"
1554,37,20,288,"0"
360,20,35,288,"0"
3180,39,31,286,"0"
3139.4,53,27,286,"0"
780.6,26,16,283,"0"
3538,183,2,268,"0"
5698.7,233,1,267,"0"
3430.4,126,9,266,"0"
4416,130,1,266,"0"
3824.4,161,9,280,"0"
9395,119,14,280,"0"
9341.2,781,0,279,"0"
5083.2,416,1,279,"0"
18657.2,617,0,276,"0"
4620,175,6,275,"0"
732,22,36,274,"1"
4075.2,222,35,274,"0"
6295.2,305,21,274,"0"
3406.8,282,15,273,"0"
10974.6,154,8,273,"0"
511.2,18,24,32,"1"
434.4,10,16,31,"0"
6044.2,183,16,294,"0"
3728,55,3,289,"0"
12307,157,24,289,"0"
2289.6,70,23,286,"0"
1606.4,34,49,281,"0"
7050,80,31,265,"0"
3531,53,9,293,"0"
1375,19,51,293,"0"
2260,31,6,290,"1"
8338.8,159,9,290,"0"
1570,17,6,289,"0"
3029.4,136,31,289,"0"
13485,177,10,289,"0"
2397,29,45,288,"0"
14245.6,181,8,287,"0"
30023.4,373,1,262,"0"
5575,70,15,262,"0"
890,16,51,262,"0"
3105.6,160,13,260,"0"
5534.4,197,14,276,"0"
1205,19,29,276,"1"
2064,60,29,275,"0"
15456,780,1,275,"0"
9288,287,16,275,"0"
13619.4,438,0,272,"0"
6637.2,183,8,281,"0"
4316,91,0,303,"0"
18679.2,436,0,303,"0"
12912.4,365,49,302,"0"
7358,115,13,302,"0"
4325.4,126,2,302,"0"
6240,68,7,301,"0"
9750,102,7,297,"0"
34291.8,1440,0,302,"0"
7510,104,23,302,"0"
7000,96,8,301,"0"
1980,59,30,301,"0"
12281,282,2,301,"0"
4268.4,110,8,300,"0"
6937,96,10,300,"0"
14450,454,6,297,"0"
12948,530,0,297,"0"
9911,139,6,296,"0"
7534.8,230,0,295,"0"
1854.4,29,42,295,"0"
4510,53,1,286,"0"
2010,26,2,283,"0"
2223,28,49,279,"0"
3040,36,21,276,"0"
24800,1300,1,266,"0"
1476,69,2,262,"0"
960,44,44,261,"0"
9838.4,279,1,259,"0"
1938,114,21,259,"0"
7470,102,1,259,"0"
4575,57,23,259,"0"
5148.11,218,1,262,"0"
3127.2,89,44,290,"0"
2686.8,144,48,290,"0"
1590,20,15,290,"1"
3415,44,35,287,"0"
3361.2,93,16,287,"0"
4220,51,8,287,"0"
23718,1198,9,262,"0"
8371,260,0,262,"0"
12265,157,14,262,"0"
1120,104,0,262,"0"
41928.6,1557,3,260,"0"
1026,57,10,260,"0"
9452,152,7,259,"0"
7120,84,1,259,"0"
1831.2,91,58,290,"1"
13481.4,420,3,290,"0"
7392,224,28,288,"0"
6271.2,246,21,287,"0"
19026,928,1,216,"0"
3114,75,16,216,"0"
1621.2,68,14,301,"0"
17710.8,646,23,301,"0"
3894,109,3,297,"0"
5730,430,13,296,"0"
1172,17,22,287,"0"
2759.8,105,2,286,"0"
1792.8,87,24,282,"0"
9978,380,8,281,"0"
8216.4,385,6,269,"0"
3260,42,1,268,"0"
10212.6,536,7,268,"0"
13379.2,515,1,268,"0"
2037,92,44,267,"0"
4077.6,223,20,267,"0"
9573.6,436,49,266,"1"
805,10,37,266,"1"
7709.6,216,14,266,"0"
5191.2,210,9,266,"0"
3460.8,119,41,265,"0"
535,7,16,265,"0"
14954,1040,1,261,"0"
8415.6,334,1,281,"0"
6972.29,226,1,280,"0"
1145,15,38,258,"1"
3320,46,9,258,"0"
1908,94,13,258,"0"
4158.6,169,6,258,"0"
5530,178,13,255,"0"
3060,41,36,253,"0"
3348,186,8,252,"0"
1695,23,34,282,"0"
3609.6,134,9,282,"0"
537.6,56,42,282,"0"
4215,49,45,281,"0"
6158.4,249,21,281,"0"
4544,190,9,280,"0"
5227.2,421,10,280,"0"
1760,24,55,280,"0"
2448,68,16,280,"0"
1149.6,63,28,253,"0"
3890,50,20,249,"0"
3460,43,16,254,"0"
1140,16,31,254,"0"
3475,36,2,254,"0"
5100,57,1,253,"0"
7374.4,322,8,274,"0"
4194,60,7,268,"0"
2510,34,35,266,"0"
2214,81,27,265,"0"
3975,210,9,280,"0"
554.4,49,2,280,"0"
4373.12,182,41,276,"0"
3522.6,54,15,275,"0"
3076,65,43,274,"0"
7656.4,165,6,286,"0"
1602,89,13,286,"0"
3801,59,35,286,"0"
41791.2,1524,3,280,"0"
4211.4,261,7,279,"0"
2109.8,65,15,277,"0"
2783.6,81,36,277,"0"
726,34,28,262,"0"
5232,76,8,259,"0"
8600,112,6,259,"0"
2220,123,49,259,"0"
8030,106,8,295,"0"
4339,94,7,295,"0"
982,13,35,293,"0"
1996,23,23,293,"1"
2373,37,31,290,"0"
1274.4,50,0,259,"0"
12408,184,23,258,"0"
2425,28,22,258,"0"
2170,25,44,258,"0"
1326,69,36,255,"0"
2787,151,14,262,"0"
7520,163,3,261,"0"
4964,64,7,259,"0"
1680,22,21,259,"0"
4500,124,10,275,"0"
1302,38,14,274,"0"
5719.8,159,6,273,"0"
7758.8,189,16,273,"0"
1753.2,105,15,213,"0"
1764,85,9,213,"0"
1010,13,27,212,"0"
1352.4,48,35,209,"0"
7458,499,6,209,"0"
9363,176,1,276,"0"
43182.8,1201,6,276,"0"
1952.2,55,13,87,"0"
44652,4011,6,7749,"0"
78296.8,3191,3,7749,"0"
1649,98,22,7749,"0"
2097,126,41,7749,"0"
14009,764,7,7749,"0"
6327,369,1,3978,"0"
6875,119,6,7749,"0"
50878.45,2278,0,7749,"0"
7874,96,21,3977,"0"
8287.8,342,3,7749,"0"
16023,557,3,7749,"0"
1464,84,51,7749,"0"
2994,148,1,7749,"0"
22330,256,16,7749,"0"
26381,1160,1,7749,"0"
735,42,27,7749,"0"
7402.4,334,16,7749,"0"
12435,630,52,7749,"0"
1905,20,31,7749,"0"
26484.4,1378,10,7749,"0"
2636,139,31,7749,"0"
35109.6,962,8,3982,"0"
10330,146,6,7749,"0"
24362,1980,3,3944,"0"
55060.8,1487,0,3984,"0"
3118.55,76,29,3793,"0"
5945.7,133,23,3793,"0"
5372,210,6,7735,"0"
4714,270,30,7735,"0"
82819.4,4442,1,7735,"0"
11609,491,29,7735,"0"
12222.8,409,24,3984,"0"
6780,407,7,7735,"0"
32792.8,1105,0,7735,"0"
3547,170,9,7735,"0"
7241.2,277,0,7735,"0"
4564.6,231,44,7735,"0"
4875,181,9,7735,"0"
2234,80,9,3985,"0"
2471,143,29,7735,"0"
3104,111,21,3986,"0"
20884,1026,22,7735,"0"
19110.4,908,13,7735,"0"
3974,166,34,7735,"0"
1430.6,80,24,3982,"0"
15374,624,13,7735,"0"
18958,907,13,7735,"0"
14267,468,9,7735,"0"
5920,339,45,3975,"0"
13368,608,24,7735,"0"
3263,73,20,3984,"0"
12465,146,2,3961,"0"
8689,190,6,3984,"0"
22881,1539,23,3984,"0"
12462.2,365,8,7735,"0"
26349,1156,1,3983,"0"
20326,1053,3,3948,"0"
9639.2,638,15,3984,"0"
23429.45,898,13,3986,"0"
10653,505,0,7713,"0"
2542,124,1,7713,"0"
4573,233,57,7713,"0"
4261,168,27,7713,"0"
910,36,6,7713,"0"
7959,330,16,7713,"0"
11326,449,6,7713,"0"
13115,533,3,7713,"0"
3866.2,202,10,7735,"0"
15692,894,50,7735,"0"
1202,43,55,7735,"0"
20103.6,1080,1,7735,"0"
30664.4,1384,8,7735,"0"
2667,143,37,7735,"0"
6076,324,10,3982,"0"
1660,96,24,7735,"0"
32519.6,1256,0,7735,"0"
1085,50,23,7735,"1"
46789.4,1742,0,3992,"0"
846.6,48,6,7735,"1"
1868,30,3,7735,"0"
12295,154,35,3992,"0"
11318,508,37,3993,"0"
2091,120,38,7735,"0"
6416,267,31,7735,"0"
5312,123,30,7735,"0"
37595.2,675,1,7735,"0"
3540,38,50,7735,"0"
16885,961,0,7735,"0"
1644,64,13,7735,"0"
3752,143,1,7735,"0"
4823,288,2,7735,"0"
920,92,48,7735,"0"
3638,204,8,7735,"0"
21080.6,331,16,7735,"0"
76472.65,2918,2,3990,"0"
27999.6,949,7,7735,"0"
1922,28,1,7735,"0"
2575.4,138,43,3991,"0"
1809.6,210,7,3990,"0"
972,39,34,7828,"0"
31980,370,1,7828,"0"
12109,688,24,7828,"0"
15496.4,471,9,7828,"0"
4980.6,332,15,3961,"0"
16614.4,684,8,3992,"0"
16776.25,421,12,3991,"0"
15996.93,436,7,3991,"0"
2686,146,2,3992,"0"
2595.2,124,7,3990,"0"
589644,34062,6,3990,"0"
25848.8,735,6,3993,"0"
31588.8,831,0,3992,"0"
5047.45,195,6,7749,"0"
27884,769,13,3992,"0"
28840,780,0,3989,"0"
22374.4,621,13,3989,"0"
2039.8,113,38,7749,"0"
7366,352,0,3990,"0"
17364,653,3,3993,"0"
45735.8,909,14,3990,"0"
10915,135,1,7713,"0"
47453.2,1030,3,7749,"0"
7709.4,324,23,7749,"0"
769,41,29,7735,"0"
5129.2,248,36,7735,"0"
10801.74,240,2,7735,"0"
114918.6,6272,3,4000,"0"
2389,137,38,3975,"0"
5260.4,248,2,3999,"0"
3679.8,204,8,3999,"0"
5658,324,8,3999,"0"
11529.4,1234,8,3998,"0"
9150,145,6,3997,"0"
20311.4,485,8,3982,"0"
37773.8,1790,3,3999,"0"
18034,488,1,3997,"0"
27275.6,744,0,3997,"0"
26393.2,717,0,3997,"0"
26455.2,740,3,3997,"0"
22994.8,628,13,3989,"0"
25587.2,693,3,3989,"0"
1087089,53055,0,3998,"0"
37907.4,1611,16,3998,"0"
16525,438,27,3998,"0"
5875,75,0,3997,"0"
23170.8,1432,2,3989,"0"
990,13,28,85,"0"
1476,57,9,85,"0"
5610,135,24,261,"0"
1296,35,7,261,"0"
3900,130,7,294,"0"
3919.52,111,6,294,"0"
5652,82,1,293,"0"
3099,59,1,293,"0"
2350.8,25,57,293,"0"
1260,70,0,293,"0"
1984,92,34,290,"0"
1800,58,50,290,"0"
3813.75,55,6,290,"0"
234,10,44,288,"0"
5211.6,242,15,293,"0"
1176,30,37,293,"0"
8566.8,479,2,265,"0"
11396.4,607,10,265,"0"
19002.96,1143,1,265,"0"
5895,64,14,262,"0"
2205,26,34,262,"0"
6157.2,317,22,262,"0"
14548.5,687,6,261,"0"
4130.4,362,42,260,"0"
1598.2,27,8,260,"0"
11898.8,1049,24,260,"1"
11707.2,972,13,260,"0"
3175.2,245,44,259,"1"
330,16,15,21,"0"
1957.2,54,9,267,"0"
2397.6,64,7,245,"0"
5629,249,3,240,"0"
3257,58,43,239,"0"
3765.6,148,7,238,"0"
3193,40,7,233,"0"
3304.8,125,49,265,"0"
3176,129,13,262,"0"
5203,162,10,262,"0"
3743.4,165,9,275,"0"
2244,89,35,274,"0"
5555,72,20,274,"0"
1900,21,8,269,"0"
3456,88,16,276,"0"
6064.4,410,28,273,"0"
4495,59,55,273,"1"
2140,215,31,272,"0"
31724.2,1516,6,269,"0"
1660,22,22,268,"0"
1818,101,16,268,"0"
1648.8,75,52,252,"0"
2832,44,1,252,"0"
2578.8,118,20,247,"0"
12041,223,8,255,"0"
6614.4,400,10,253,"0"
6264,174,8,267,"0"
870,15,1,266,"1"
1354.8,59,45,283,"0"
1750,24,21,228,"0"
3919.4,108,6,245,"0"
5199,89,23,253,"0"
4239.6,183,21,252,"0"
3420,46,55,247,"0"
4736,56,20,247,"0"
5538.6,98,36,246,"0"
5519,89,21,245,"0"
3406,186,8,279,"0"
2646,147,16,279,"0"
37469.2,3066,9,279,"0"
955,12,2,276,"0"
1475,19,16,276,"0"
1404,43,7,276,"0"
1720,21,58,275,"1"
1879.2,118,16,274,"0"
17810,875,2,269,"0"
5452.6,73,1,268,"0"
3035,40,56,267,"0"
1080,54,14,266,"0"
3812,105,7,266,"0"
3369,60,9,265,"0"
2650,38,30,288,"0"
9596.4,243,0,288,"0"
3509.23,89,9,288,"0"
340.6,25,43,288,"0"
5272,114,10,287,"0"
5554.02,141,10,287,"0"
24549,300,44,282,"0"
2233.6,126,36,282,"0"
4238.4,135,1,282,"0"
5047,109,10,282,"0"
6106.2,285,16,272,"0"
3320,45,31,269,"0"
1340,17,55,268,"0"
6713.69,165,3,267,"0"
18473.4,1239,27,266,"0"
2599.8,53,30,266,"1"
6465,119,8,206,"0"
1389.6,54,23,206,"0"
3472,164,7,204,"0"
1206,63,21,203,"0"
1417.2,114,2,203,"0"
3450,55,49,203,"0"
918,51,7,203,"0"
1218,33,20,202,"0"
2832,118,7,202,"0"
2620,32,7,199,"0"
1049.4,10,27,199,"0"
9546,479,7,259,"0"
1221,34,51,258,"0"
570,20,42,258,"0"
6556,83,6,258,"0"
745,18,9,79,"0"
2799,35,35,273,"0"
1888.2,55,24,272,"0"
990,55,0,270,"0"
7730.4,592,0,269,"0"
1975,27,48,269,"0"
5418,299,8,269,"0"
35976,1317,1,287,"0"
3820.2,118,15,282,"0"
1254,35,23,282,"0"
33033.95,837,3,281,"0"
4200,129,43,281,"0"
3785,47,7,272,"0"
4090,49,24,269,"0"
25402.8,723,1,262,"0"
9454.6,259,8,261,"0"
1222,29,8,245,"1"
22693,658,30,265,"0"
2765,70,34,263,"0"
2915,44,3,268,"0"
3200.4,110,10,268,"0"
2808,130,21,267,"0"
1296,60,58,267,"0"
1468.8,68,29,267,"0"
2268,105,43,267,"0"
3579,48,16,266,"0"
7267.2,264,13,244,"0"
2576.4,110,2,241,"0"
15642,659,0,241,"0"
1806,98,23,238,"0"
705,17,59,231,"0"
5688,325,8,225,"0"
1785,21,1,225,"0"
9145,103,0,219,"0"
3518.4,156,9,266,"0"
4387.8,172,2,266,"0"
1218,50,21,266,"0"
1741,28,50,265,"0"
1367,38,2,265,"0"
3546.8,159,58,265,"0"
5400,218,9,262,"0"
1895,19,3,262,"0"
2884.6,108,3,261,"0"
10380.4,270,9,261,"0"
1118.4,30,8,262,"0"
1296,72,6,261,"0"
6600,330,50,259,"0"
1324.2,53,16,259,"0"
1771.2,117,30,255,"0"
7399.6,98,8,255,"0"
4684.8,181,21,253,"0"
1081.2,103,42,252,"0"
5332.8,421,23,248,"0"
3225.6,102,2,259,"0"
3676,49,9,258,"0"
3529,110,24,255,"0"
1996.6,42,56,253,"0"
10065.6,304,9,253,"0"
2932.8,216,16,258,"0"
8793,385,10,258,"0"
5428.2,244,8,258,"0"
1540,18,6,253,"0"
4720,249,7,252,"0"
913.2,68,48,252,"0"
8905,149,27,281,"0"
2470,32,7,280,"0"
11518.4,139,1,279,"0"
12062,177,3,277,"0"
1330.4,17,38,276,"0"
4381.2,153,2,275,"0"
5866,76,2,275,"0"
15140,166,1,275,"0"
932.4,51,22,274,"0"
8646,459,0,273,"0"
3088.4,54,3,273,"0"
4456.8,125,6,282,"0"
3595,47,8,282,"0"
7657.2,339,0,281,"0"
3185,41,0,281,"0"
990,28,31,280,"0"
30186,1286,20,277,"0"
2820,44,29,275,"0"
2155,28,23,253,"0"
5631.4,161,22,252,"0"
830,13,22,248,"0"
7694.4,354,14,245,"0"
681,39,22,245,"0"
936,52,57,244,"0"
4200,68,9,240,"0"
1756,33,8,239,"0"
1902.4,25,31,266,"0"
6916.2,355,29,262,"0"
13500,375,0,261,"0"
10477.2,137,6,262,"0"
8560,104,6,261,"0"
6165,71,1,260,"0"
933.05,18,41,260,"0"
5292.6,87,7,259,"0"
17616,429,6,255,"0"
1969.2,97,1,78,"0"
2128.8,86,9,77,"0"
1950,65,7,73,"0"
580,8,22,196,"0"
1692,94,24,192,"0"
3625.2,134,6,191,"0"
16489.8,624,2,190,"0"
2951,42,21,188,"0"
2417,35,13,185,"0"
2782.8,282,9,273,"0"
12738,227,21,272,"0"
6907.8,122,1,272,"0"
1755,47,13,272,"0"
5113.2,230,2,272,"1"
1305,16,1,269,"1"
9630,247,23,260,"0"
2527.2,134,6,259,"0"
2232,127,28,241,"0"
6004,240,0,237,"0"
2688,148,13,240,"0"
11806,143,0,234,"0"
9919,188,0,206,"0"
5846.4,351,6,251,"0"
10567.4,455,20,247,"0"
3070,34,30,246,"0"
2296,135,14,246,"1"
25041.8,1221,2,246,"0"
2735,32,34,245,"0"
12574.8,634,0,245,"0"
1008,49,14,244,"0"
2178.4,83,13,244,"0"
10102.08,533,0,244,"0"
9062.5,426,2,241,"0"
7185,85,28,265,"0"
1480,15,1,265,"0"
2909,45,2,262,"0"
6531.54,169,1,224,"0"
372,18,2,224,"0"
710.4,61,42,246,"1"
9677.4,331,0,245,"0"
5826,275,9,245,"0"
4832.4,261,2,260,"0"
10955,418,21,259,"0"
3655,41,29,259,"0"
1470,30,21,259,"0"
6912,267,3,258,"0"
3751,57,1,258,"0"
9195,125,3,258,"0"
6766,468,6,258,"0"
3170,72,1,258,"0"
1662.8,50,24,255,"0"
2376,122,7,254,"0"
21517.4,538,0,254,"0"
6840,379,6,258,"0"
313.2,10,55,255,"0"
4266,90,14,253,"0"
8884.2,174,6,263,"0"
8037.2,153,7,260,"0"
1461,51,23,260,"0"
1331.2,27,34,259,"0"
1055,15,55,258,"0"
2236,128,20,258,"0"
2732,31,2,252,"0"
5520,160,9,247,"0"
3005,35,36,259,"0"
1844.4,76,35,255,"0"
1680,40,23,255,"0"
1728,48,38,255,"0"
2692.4,66,36,253,"0"
4984.8,137,9,253,"0"
4638,119,7,252,"0"
14507.09,424,2,272,"0"
20990,228,13,272,"0"
18004,213,1,272,"0"
44934,1490,22,268,"0"
5116.4,164,2,267,"0"
2142,110,1,267,"0"
4328,82,9,267,"0"
10090.27,261,0,266,"0"
1550,18,24,237,"0"
1740,26,59,237,"0"
342,18,21,237,"0"
1440,29,20,233,"0"
2505,33,27,232,"0"
8942,191,7,228,"0"
1056.6,16,28,268,"0"
3921.6,208,13,267,"0"
4500,50,41,267,"0"
1813.2,144,13,267,"0"
1144.2,18,36,267,"0"
2630,32,28,266,"0"
5071.2,71,0,266,"0"
4790.4,139,15,265,"0"
4437.6,356,35,262,"0"
2810.05,53,6,206,"0"
1180,15,99,258,"1"
1009.2,46,50,256,"0"
3104,218,38,256,"0"
2088,62,7,275,"0"
1916.4,97,35,273,"0"
3401,41,0,269,"0"
3154.4,310,15,269,"0"
2443,30,44,269,"1"
6577,258,29,268,"0"
9312,315,38,268,"0"
4593.57,99,13,268,"0"
2175,28,14,255,"0"
2007,50,3,245,"0"
3213,47,22,244,"0"
1126.8,50,6,183,"0"
1926,31,37,183,"0"
360,20,43,182,"1"
1870.8,89,22,181,"0"
11543.6,221,0,177,"0"
1622,23,44,259,"0"
2165,24,24,256,"0"
1788,82,23,274,"0"
1962,58,31,269,"0"
360,20,48,66,"0"
3139.2,81,16,255,"0"
2707.2,73,16,255,"0"
5113.8,68,0,255,"0"
1455,18,38,254,"1"
1839.6,53,37,252,"0"
19165.4,508,6,245,"0"
11950,132,8,244,"0"
11464.8,327,2,244,"0"
6919,137,0,240,"0"
4836.6,85,13,239,"0"
2222.4,156,6,238,"0"
4188.8,67,1,237,"0"
4290,62,9,234,"0"
5195,66,16,234,"0"
46730.4,1585,0,234,"0"
1530,81,50,239,"0"
3682.8,211,41,239,"0"
2239.2,91,35,233,"0"
12572,516,13,254,"0"
15486,436,1,254,"0"
4775,66,15,253,"0"
6220,74,22,253,"0"
11078.8,594,7,248,"0"
6624,491,0,247,"0"
6604,602,7,258,"0"
6754,126,6,255,"0"
708,22,55,255,"0"
2130,71,9,255,"0"
504,24,15,203,"0"
2485,37,22,203,"0"
1722,95,1,202,"0"
3015,36,41,198,"0"
7092,234,9,198,"0"
3592.8,188,10,223,"0"
1785,155,20,220,"0"
2541,30,1,220,"0"
1285,17,9,218,"0"
2022,72,16,224,"1"
2202,31,2,261,"1"
2486.6,38,34,261,"0"
984,25,43,261,"1"
4969.2,166,10,259,"0"
6440,75,8,259,"0"
2122.12,48,14,251,"0"
6976,171,13,248,"0"
2916,81,22,248,"0"
4439,116,28,266,"0"
67405.4,1776,1,266,"0"
5328.2,116,22,266,"0"
2520,70,29,266,"0"
3443.4,164,6,265,"0"
1434,54,1,265,"0"
2522.6,82,15,265,"0"
14601.6,478,6,262,"0"
38899.2,1597,3,261,"0"
9691.8,672,1,230,"0"
2936,95,1,228,"0"
8116,510,2,226,"0"
5388,374,10,226,"0"
3877.2,130,20,225,"0"
1985,31,9,224,"0"
4061,73,30,224,"0"
13170.2,160,0,223,"0"
3841.2,196,28,220,"0"
1839.6,88,49,226,"0"
2672,41,20,223,"0"
6790.8,279,15,220,"0"
2250,31,9,219,"0"
7948,94,8,254,"0"
1736,98,21,254,"0"
2034,113,7,267,"0"
4498.8,173,7,267,"0"
7980,107,1,267,"0"
1505,24,55,266,"1"
5880,101,7,266,"0"
3880,50,28,266,"0"
1914,51,31,265,"0"
1638,54,37,265,"0"
4292,61,8,262,"0"
11159.4,441,0,260,"0"
3990,57,10,259,"0"
6271,96,1,259,"0"
15995.48,1174,2,254,"0"
11030.4,547,0,253,"0"
1380.4,61,56,253,"1"
6799,383,2,251,"0"
2660.6,98,20,251,"1"
3165.6,152,27,248,"0"
1165,15,42,237,"0"
1130,19,0,234,"0"
10295,181,6,231,"0"
2182.8,142,1,175,"0"
4956,58,0,175,"0"
2635.2,133,0,174,"0"
3984,172,7,171,"0"
3894,211,15,253,"0"
5916,311,3,252,"0"
4680,90,57,252,"1"
3864,139,8,248,"0"
8731.8,248,0,247,"0"
760,10,45,65,"0"
1870,25,1,57,"0"
6967.2,192,6,268,"0"
2697,57,3,267,"0"
2691,40,0,267,"0"
1765,28,22,267,"0"
3605.8,113,20,267,"0"
2520,130,20,267,"0"
1012.8,27,1,266,"0"
14150.75,280,9,266,"0"
1385,21,49,266,"0"
673,11,56,266,"0"
3549,123,7,266,"0"
486,17,34,265,"0"
1235,21,28,265,"0"
3084,91,24,244,"0"
900,90,38,241,"0"
1647,58,9,240,"0"
1514.4,32,23,213,"0"
4975.2,284,1,231,"0"
1768.4,122,28,231,"0"
1068,18,8,231,"0"
10252.8,489,0,230,"0"
1815.6,80,3,230,"0"
9036.8,613,9,231,"0"
2330.6,85,37,230,"0"
620,6,49,227,"0"
720,20,15,217,"0"
2032,169,30,217,"0"
2116,46,28,216,"0"
1185,12,8,212,"0"
1494,83,8,248,"0"
3134.4,90,8,245,"0"
108,3,20,240,"0"
1718.4,47,14,240,"0"
1375.2,48,24,247,"0"
15498,221,2,246,"0"
2445,34,7,245,"0"
8918,134,1,234,"0"
10360.42,229,2,234,"0"
3465,43,14,234,"0"
3708,103,14,259,"0"
3602.4,120,20,259,"0"
132,5,23,259,"1"
1920,64,6,259,"0"
11280.4,351,13,258,"0"
6562.2,86,2,258,"0"
20614,500,0,258,"0"
3970,52,6,218,"0"
13500,170,0,218,"0"
756.6,15,24,216,"0"
2264,222,42,258,"0"
1735,20,15,255,"0"
1315,15,42,255,"1"
518.4,54,31,253,"1"
1903.1,141,49,253,"1"
9924.06,312,8,253,"0"
15854.4,697,9,253,"0"
2142,65,2,259,"0"
5969,89,3,259,"0"
7440,115,15,259,"0"
3590,66,35,260,"0"
18116,880,10,260,"0"
3390,49,1,260,"0"
17329.6,534,2,260,"0"
7881.2,232,8,219,"0"
3096,107,0,219,"0"
3406.2,162,0,219,"1"
1595,17,45,217,"0"
8510.8,339,14,253,"0"
1910,171,22,252,"0"
17010,251,3,252,"0"
1365,23,0,252,"0"
4500,450,14,251,"0"
8239.2,416,7,251,"0"
2463,39,3,248,"0"
1872,52,57,247,"0"
3671.6,236,2,245,"0"
4840,61,22,247,"0"
4285.6,99,7,247,"0"
7565.8,415,0,246,"0"
5961.6,310,23,244,"0"
12054.8,626,2,244,"0"
1725,25,14,223,"0"
1869.6,99,29,163,"0"
864,47,15,163,"0"
720,30,57,161,"0"
4914,273,6,158,"0"
4654.2,60,1,158,"0"
1342.2,22,56,158,"1"
1665,24,56,155,"0"
7833.6,347,3,240,"0"
1582.8,82,8,238,"0"
5935,80,8,245,"0"
7206,338,3,244,"0"
9379.4,274,0,240,"0"
2600,31,3,56,"0"
4026,120,14,265,"0"
11396.2,461,1,265,"0"
6546.4,257,1,262,"0"
2688,98,0,262,"0"
5061,69,27,262,"0"
11463.6,348,7,262,"0"
1825,33,15,262,"0"
2742,95,21,262,"0"
